First Name;Last Name;Gender;Ethnicity;High School;Bachelor;Master;Filename;Accepted
Preston;Jensen;Male;Inuit;HTL für Lebensmitteltechnologie Wels;Universität Salzburg - Lehramt;Universität Wien - Geschichte;cv_2425.pdf;Accepted
Leandro;Diaz;Male;Punjabi;Bundeshandelsakademie und Bundeshandelsschule - IBC;null;null ;cv_2426.pdf;Not Accepted
Ignacio;Durham;Male;Tahitian;BG und BRG Graz Seebachergasse, Graz;Universität Wien - Deutsche Philologie;null ;cv_2427.pdf;Not Accepted
Jace;Escobar;Male;Tahitian;HTL Karlstein;Universität Wien - Physik;Technische Universität Wien - Bauingenieurwesen;cv_2428.pdf;Not Accepted
Jaime;Parrish;Male;Inuit;Haydn-Gymnasium, Wien;null;null ;cv_2429.pdf;Not Accepted
Abel;Holland;Male;Ewe;Bundesrealgymnasium Schuhmeierplatz, Wien-Ottakring;null;null ;cv_2430.pdf;Accepted
Destinee;Levine;Female;Ukrainian;Bundeshandelsakademie und Bundeshandelsschule -;null;null ;cv_2431.pdf;Not Accepted
Maci;Knight;Female;Sephardic Jewish;Parhamergymnasium, Wien-Hernals;FH Campus Wien - Angewandte Elektronik;Universität Wien - Psychologie;cv_2432.pdf;Not Accepted
Jerry;Sparks;Male;Kazakh;Parhamergymnasium, Wien-Hernals;null;null ;cv_2433.pdf;Accepted
Issac;Patton;Male;Samoan;BG und BRG Graz Carnerigasse, Graz;Technische Universität Wien - Raumplanung und Raumordnung;Universität Wien - Klassische Philologie;cv_2434.pdf;Accepted
Makenna;Hoffman;Female;Afro-Latin American;HTBLuVA St. Pölten;null;null ;cv_2435.pdf;Accepted
Keira;Brady;Female;Druze;Amerlinggymnasium, Wien;null;null ;cv_2436.pdf;Accepted
Michelle;Huerta;Female;Quechua;BG BRG und BORG Hartberg, Hartberg;Technische Universität Wien - Mathematik;Universität Wien - Deutsche Philologie;cv_2437.pdf;Not Accepted
Kimora;Boyd;Female;Hungarian;Bundeshandelsakademie und Bundeshandelsschule Wörgl;null;null ;cv_2438.pdf;Accepted
Margaret;Holden;Female;Oromo;Bundeshandelsakademie und Bundeshandelsschule;null;null ;cv_2439.pdf;Not Accepted
Sanai;Cline;Female;Shona;BG Graz Pestalozzistraße, Graz;null;null ;cv_2440.pdf;Not Accepted
Aydan;Morgan;Male;Portuguese;Bundeshandelsakademie und Bundeshandelsschule -;Universität Salzburg - Politikwissenschaft;Universität Wien - Soziologie;cv_2441.pdf;Not Accepted
Kelsie;Acevedo;Female;Berber;Bundeshandelsakademie und Bundeshandelsschule;FH Oberösterreich - Automotive Computing;Technische Universität Wien - Mathematik;cv_2442.pdf;Accepted
Zoie;Anthony;Female;Scandinavian;Bundeshandelsakademie und Bundeshandelsschule;FH Oberösterreich - Medical Engineering;Technische Universität Wien - Raumplanung und Raumordnung;cv_2443.pdf;Accepted
Linda;Gillespie;Female;Assyrian;Bundeshandelsakademie und Bundeshandelsschule;Universität Salzburg - Psychologie;Universität Wien - Translationswissenschaft;cv_2444.pdf;Accepted
Jaylene;Brooks;Female;Amazonian Indigenous Peoples;BG Graz Pestalozzistraße, Graz;Universität Graz - Jus;null ;cv_2445.pdf;Not Accepted
Judah;Stark;Male;Somali;BORG St. Pölten, Sankt Pölten;Universität Wien - Sprachwissenschaft;null ;cv_2446.pdf;Not Accepted
Malaki;Townsend;Male;Ewe;Bundeshandelsakademie und Bundeshandelsschule Reutte;Universität Wien - Anglistik;Universität Wien - Romanistik;cv_2447.pdf;Not Accepted
Alvin;Finley;Male;Kurdish;HTL Mistelbach;Universität Wien - Chemie;Universität Wien - Alte Geschichte und Altertumskunde;cv_2448.pdf;Not Accepted
Madalyn;Waller;Female;Oromo;Vienna Business School - Handelsakademie und;null;null ;cv_2449.pdf;Not Accepted
Talon;Todd;Male;Kikuyu;BRG und BORG St Pölten Schulring, St. Pölten;null;null ;cv_2450.pdf;Accepted
Emmy;Trevino;Female;Igbo;BRG und BORG St Pölten Schulring, St. Pölten;FH Technikum Wien - Renewable Energy Systems;Universität Wien - Afrikawissenschaften;cv_2451.pdf;Accepted
Keshawn;Haynes;Male;Serbian;BORG und Bundeshandelsschule für Leistsungssportler St.;Universität Wien - Anglistik;Universität Wien - Alte Geschichte und Altertumskunde;cv_2452.pdf;Not Accepted
Ashleigh;Carter;Female;Ewe;BORG St. Pölten, Sankt Pölten;FH Joanneum - Management internationaler Geschäftsprozesse;null ;cv_2453.pdf;Not Accepted
Sonny;Richards;Male;German;Bundeshandelsakademie und Bundeshandelsschule;null;null ;cv_2454.pdf;Not Accepted
Richard;Klein;Male;Tongan;Bundeshandelsakademie und Bundeshandelsschule;Technische Universität Wien - Wirtschaftsingenieurwesen;Universität Wien - Japanologie;cv_2455.pdf;Accepted
Dean;Ho;Male;Xhosa;BRG und BORG St Pölten Schulring, St. Pölten;null;null ;cv_2456.pdf;Accepted
Sergio;Duke;Male;Bengali;BG und BRG Graz Seebachergasse, Graz;Universität Innsbruck - Wirtschaftswissenschaften;Universität Wien - Amerikanistik;cv_2457.pdf;Not Accepted
Armani;Case;Male;Samoan;HTBLuVA Mödling;Technische Universität Wien - Bauingenieurwesen;Universität Wien - Europäische Ethnologie;cv_2458.pdf;Accepted
Mckayla;Rodriguez;Female;Kazakh;Vienna Business School - Handelsakademie und;Universität Graz - Sprachwissenschaft;Universität Wien - Afrikawissenschaften;cv_2459.pdf;Not Accepted
Nathaly;Hurley;Female;Coptic;Bundeshandelsakademie und Bundeshandelsschule;Technische Universität Wien - Verfahrenstechnik;Universität Wien - Sprachwissenschaft;cv_2460.pdf;Not Accepted
Laney;Wolfe;Female;Vietnamese;BORG und Bundeshandelsschule für Leistsungssportler St.;null;null ;cv_2461.pdf;Accepted
Angela;Chandler;Female;Afro-Caribbean;HTL Hollabrunn;null;null;cv_2462.pdf;Not Accepted
Jaylon;Rivera;Male;Druze;Bundeshandelsakademie und Bundeshandelsschule;Universität Innsbruck - Rechtswissenschaften;null ;cv_2463.pdf;Not Accepted
Stacy;Mendoza;Female;Zulu;BG BRG und BORG Hartberg, Hartberg;null;null ;cv_2464.pdf;Not Accepted
Kenna;Welch;Female;Chuvash;Sigmund Freud Gymnasium, Wien;FH Campus Wien - Computer Science and Digital;null ;cv_2465.pdf;Not Accepted
Dylan;Frank;Male;Amazonian Indigenous Peoples;Bundeshandelsakademie und Bundeshandelsschule Wien;null;null ;cv_2466.pdf;Not Accepted
Lilyana;Mcclure;Female;Assamese;Bundeshandelsakademie und Bundeshandelsschule;FH Joanneum - Management internationaler Geschäftsprozesse;Technische Universität Wien - Architektur;cv_2467.pdf;Not Accepted
Sarahi;Carlson;Female;Ukrainian;Bundeshandelsakademie und Bundeshandelsschule -;null;null ;cv_2468.pdf;Accepted
Kirsten;Lane;Female;Hmong;Bundeshandelsakademie und Bundeshandelsschule Bad;FH Joanneum - Industrial Design;Universität Wien - Psychologie;cv_2469.pdf;Accepted
Silas;Clarke;Male;Cherokee;Hernalser Gymnasium Geblergasse, Wien-Hernals;FH Wiener Neustadt - Gesundheits- und Krankenpflege;Universität Wien - Alte Geschichte und Altertumskunde;cv_2470.pdf;Accepted
Camryn;Patrick;Female;Mongol;HTBLuVA St. Pölten;null;null ;cv_2471.pdf;Accepted
Teagan;Ellis;Female;Métis;HTL Baden Malerschule Leesdorf;null;null ;cv_2472.pdf;Not Accepted
Johnny;Kaiser;Male;Greek;HTL für Lebensmitteltechnologie Hollabrunn;Universität Salzburg - Informatik;null;cv_2473.pdf;Accepted
Lexi;Fry;Female;Malay;Wiedner Gymnasium, Wien;FH Technikum Wien - Biomedical Engineering;null;cv_2474.pdf;Accepted
Madelynn;Savage;Female;Portuguese;BORG und Bundeshandelsschule für Leistsungssportler St.;null;null ;cv_2475.pdf;Not Accepted
Arnav;Haney;Male;French;Bundesgymnasium Maroltingergasse, Wien-Ottakring;Universität Wien - Altertumswissenschaften;Universität Wien - Deutsche Philologie;cv_2476.pdf;Not Accepted
Arthur;Vaughn;Male;Kikuyu;HTL Innviertel-Nord Andorf;Universität Salzburg - Geschichte;Universität Wien - Sprachwissenschaft;cv_2477.pdf;Accepted
Karlie;Galvan;Female;Korean;Sigmund Freud Gymnasium, Wien;Universität Salzburg - Wirtschaftswissenschaften;Universität Wien - Alte Geschichte und Altertumskunde;cv_2478.pdf;Not Accepted
Alan;Hayden;Male;Ewe;HTL Wels;FH Wiener Neustadt - Agrartechnologie & Digital Farming;Universität Wien - Sprachwissenschaft;cv_2479.pdf;Accepted
Elle;Gregory;Female;Tibetan;HTL Baden Malerschule Leesdorf;Universität Innsbruck - Wirtschaftswissenschaften;Universität Wien - Amerikanistik;cv_2480.pdf;Not Accepted
Alyson;Hart;Female;Oromo;Bundeshandelsakademie und Bundeshandelsschule Graz;null;null ;cv_2481.pdf;Not Accepted
Ryland;Stein;Male;Han Chinese;Bundeshandelsakademie und Bundeshandelsschule Wörgl;Universität Graz - Betriebswirtschaft;null;cv_2482.pdf;Not Accepted
Jaxon;Cook;Male;Celtic;HTL für Lebensmitteltechnologie Hollabrunn;FH Technikum Wien - Biomedical Engineering;Universität Wien - Astronomie;cv_2483.pdf;Accepted
Bo;Elliott;Male;Mohawk;HTL Braunau;Universität Salzburg - Geoinformatik;Universität Wien - Anglistik;cv_2484.pdf;Accepted
Hadley;Garner;Female;Hmong;HTL Wels;BOKU University (Universität für Bodenkultur Wien) - Umwelt-;null ;cv_2485.pdf;Not Accepted
Zoey;Frank;Female;Italian;Bundeshandelsakademie und Bundeshandelsschule Graz;null;null ;cv_2486.pdf;Not Accepted
Omar;Coffey;Male;Hmong;HTL Steyr;Universität Salzburg - Romanistik;Technische Universität Wien - Technische Chemie;cv_2487.pdf;Not Accepted
Abdullah;Rivera;Male;Shona;HTL Steyr;null;null ;cv_2488.pdf;Accepted
Dillan;Montes;Male;Shona;HBLFA Wieselburg (Francisco-Josephinum);null;null ;cv_2489.pdf;Not Accepted
Paityn;Frey;Female;Amhara;Bundeshandelsakademie und Bundeshandelsschule I;Universität Wien - Psychologie;Universität Wien - Klassische Philologie;cv_2490.pdf;Accepted
Celia;Webster;Female;Tibetan;Wiedner Gymnasium, Wien;BOKU University (Universität für Bodenkultur Wien) -;Universität Wien - Chemie;cv_2491.pdf;Not Accepted
Xavier;Wiley;Male;Uzbek;HTL Wolfsberg;FH Oberösterreich - Hardware-Software-Design;Universität Wien - Judaistik;cv_2492.pdf;Accepted
Mercedes;Moyer;Female;Berber;Bundeshandelsakademie und Bundeshandelsschule;FH Wiener Neustadt - Mechatronik;Universität Wien - Chemie;cv_2493.pdf;Accepted
Janessa;Robles;Female;Russian;Bundeshandelsakademie und Bundeshandelsschule I;FH Oberösterreich - Sustainable Energy Systems;Universität Wien - Soziologie;cv_2494.pdf;Accepted
Athena;Villegas;Female;Afro-Caribbean;BORG St. Pölten, Sankt Pölten;null;null ;cv_2495.pdf;Not Accepted
Josue;Orozco;Male;Samoan;Bundeshandelsakademie und Bundeshandelsschule;FH Wiener Neustadt - Allgemeine Gesundheits- und;Technische Universität Wien - Mathematik;cv_2496.pdf;Accepted
Miah;Harding;Female;Inuit;BG BRG und BORG Hartberg, Hartberg;FH Technikum Wien - Business Informatics;Universität Wien - Physik;cv_2497.pdf;Not Accepted
Juan;Hancock;Male;Métis;BG und BRG Graz Seebachergasse, Graz;Universität Salzburg - Geoinformatik;null ;cv_2498.pdf;Accepted
Karlie;Hardin;Female;Afro-Latin American;Bundesgymnasium Wasagasse, Wien;null;null ;cv_2499.pdf;Accepted
Alissa;Dorsey;Female;Xhosa;Zweisprachige Bundeshandelsakademie Klagenfurt;null;null ;cv_2500.pdf;Not Accepted
Dalia;Ingram;Female;Ukrainian;BG BRG Graz Marschallgasse, Graz;BOKU University (Universität für Bodenkultur Wien) -;Technische Universität Wien - Physik;cv_2501.pdf;Not Accepted
Odin;Boyer;Male;Rohingya;HTL für Lebensmitteltechnologie Wels;FH Wiener Neustadt - Informatik;null ;cv_2502.pdf;Not Accepted
Angeline;Contreras;Female;Hausa;Bundesgymnasium Wasagasse, Wien;Universität Wien - Arabistik;Universität Wien - Judaistik;cv_2503.pdf;Accepted
Cassandra;Sparks;Female;Afro-Latin American;Bundeshandelsakademie und Bundeshandelsschule;FH Technikum Wien - Business Informatics;Universität Wien - Geographie;cv_2504.pdf;Accepted
Darren;Preston;Male;Fulani;HTL Wels;null;null ;cv_2505.pdf;Not Accepted
Thalia;Levine;Female;Fulani;Bundeshandelsakademie und Bundeshandelsschule Wien;FH Joanneum - Journalismus und Public Relations;Universität Wien - Translationswissenschaft;cv_2506.pdf;Not Accepted
Kolton;Aguilar;Male;Turkish;Bundeshandelsakademie und Bundeshandelsschule I;Universität Graz - Soziologie;Universität Wien - Alte Geschichte und Altertumskunde;cv_2507.pdf;Not Accepted
Dominic;Beltran;Male;Aboriginal Australian;Bundeshandelsakademie und Bundeshandelsschule Liezen;null;null ;cv_2508.pdf;Accepted
Sidney;Oliver;Female;Greek;Bundeshandelsakademie und Bundeshandelsschule - IBC;Universität Salzburg - Biologie;Universität Wien - Physik;cv_2509.pdf;Not Accepted
Daniel;Bautista;Male;Greek;BG Graz Pestalozzistraße, Graz;Technische Universität Wien - Raumplanung und Raumordnung;Universität Wien - Geschichte;cv_2510.pdf;Accepted
Raven;Morales;Female;Spanish;BG und BRG Sankt Pölten Josefstraße, St. Pölten;Universität Salzburg - Geoinformatik;null;cv_2511.pdf;Not Accepted
Todd;Liu;Male;Malay;BORG Feldbach, Feldbach;FH Technikum Wien - Urban Renewable Energy Technologies;null ;cv_2512.pdf;Not Accepted
Kamden;Townsend;Male;Korean;Bundeshandelsakademie und Bundeshandelsschule St.;Universität Salzburg - Soziologie;Universität Wien - Japanologie;cv_2513.pdf;Not Accepted
Zackery;Forbes;Male;German;Bundeshandelsakademie und Bundeshandelsschule St.;BOKU University (Universität für Bodenkultur Wien) -;Universität Wien - Theaterwissenschaft;cv_2514.pdf;Accepted
Konner;Acosta;Male;Finnish;BG Graz Georgigasse, Graz;Universität Wien - Biologie;Universität Wien - Judaistik;cv_2515.pdf;Not Accepted
Johnathon;Cabrera;Male;Mohawk;HTL Braunau;Universität Graz - Geographie;Universität Wien - Biologie;cv_2516.pdf;Accepted
Robert;Maynard;Male;Tongan;Bundeshandelsakademie und Bundeshandelsschule - IBC;Universität Wien - Rechtswissenschaften;Technische Universität Wien - Technische Chemie;cv_2517.pdf;Not Accepted
Sonia;Cervantes;Female;Somali;BORG St. Pölten, Sankt Pölten;Universität Graz - Pharmazie;null;cv_2518.pdf;Not Accepted
Hudson;Cantu;Male;French;Bundeshandelsakademie und Bundeshandelsschule -;Universität Salzburg - Chemie und Physik der Materialien;Universität Wien - Astronomie;cv_2519.pdf;Not Accepted
Harley;Rosales;Female;Assyrian;BRG Graz Petersgasse, Graz;FH Wiener Neustadt - Business Consultancy International;null ;cv_2520.pdf;Accepted
Chace;Carrillo;Male;Rohingya;Bundeshandelsakademie und Bundeshandelsschule - IBC;Universität Wien - Geschichte;null ;cv_2521.pdf;Accepted
Nickolas;Stanton;Male;Assyrian;BG und BORG Graz-Liebenau, Graz;FH Campus Wien - Clinical Engineering;Universität Wien - Politikwissenschaft;cv_2522.pdf;Accepted
Warren;Rogers;Male;Zulu;Bundeshandelsakademie und Bundeshandelsschule;FH Campus Wien - Angewandte Elektronik;Universität Wien - Slawistik;cv_2523.pdf;Accepted
Anya;Simon;Female;Quechua;HTBLuVA St. Pölten;null;null;cv_2524.pdf;Accepted
Sage;Evans;Female;Inuit;BG und BRG Graz Dreihackengasse, Graz;Universität Wien - Wirtschaftswissenschaften;Universität Wien - Afrikawissenschaften;cv_2525.pdf;Not Accepted
Billy;Avila;Male;Oromo;Bundeshandelsakademie und Bundeshandelsschule -;FH Joanneum - Aviation;Universität Wien - Astronomie;cv_2526.pdf;Not Accepted
Dylan;Hernandez;Male;Somali;HTBLuVA Ferlach;null;null ;cv_2527.pdf;Not Accepted
Amira;Guerrero;Female;Xhosa;BORG Feldbach, Feldbach;Universität Wien - Amerikanistik;Universität Wien - Mathematik;cv_2528.pdf;Not Accepted
Griffin;Zamora;Male;Quechua;HTL Hollabrunn;Universität Innsbruck - Psychologie;Universität Wien - Mathematik;cv_2529.pdf;Accepted
Edwin;Holland;Male;Italian;Bundeshandelsakademie und Bundeshandelsschule;Universität Salzburg - Geschichte;Universität Wien - Slawistik;cv_2530.pdf;Accepted
Cameron;Chambers;Male;English;HTL Waidhofen an der Ybbs;null;null ;cv_2531.pdf;Not Accepted
Jane;Roberson;Female;Cherokee;BORG Ternitz Schulcampus Dr. Heinz Fischer, Ternitz;null;null ;cv_2532.pdf;Accepted
Isabelle;Cortez;Female;Ewe;Wirtschaftskundliches BRG Graz Sandgasse, Graz;null;null ;cv_2533.pdf;Accepted
Kimora;Wilcox;Female;Baloch;HTL Mistelbach;FH Oberösterreich - Innovation Engineering and Management;Universität Wien - Rechtswissenschaften;cv_2534.pdf;Accepted
Leandro;Herrera;Male;Berber;BG Wiener Neustadt Zehnergasse, Wiener Neustadt;null;null ;cv_2535.pdf;Accepted
Chaz;Hodges;Male;Tamil;Vienna Business School - Handelsakademie und;null;null ;cv_2536.pdf;Accepted
Caiden;Lawrence;Male;Mori;HTL für Lebensmitteltechnologie Wels;Universität Wien - Informatik;null ;cv_2537.pdf;Accepted
Emily;Mcknight;Female;Druze;Bundeshandelsakademie und Bundeshandelsschule -;Universität Wien - Slawistik;Universität Wien - Soziologie;cv_2538.pdf;Accepted
Tiara;Wang;Female;Spanish;BRG Graz Petersgasse, Graz;null;null ;cv_2539.pdf;Not Accepted
Kayden;Joseph;Male;Berber;BG Wiener Neustadt Zehnergasse, Wiener Neustadt;null;null ;cv_2540.pdf;Accepted
Aliza;Hooper;Female;Hungarian;HTL Steyr;null;null;cv_2541.pdf;Not Accepted
Shea;Solomon;Female;Basque;Bundeshandelsakademie und Bundeshandelsschule Steyr;FH Joanneum - eHealth;Technische Universität Wien - Raumplanung und Raumordnung;cv_2542.pdf;Not Accepted
Angel;Potts;Male;Ukrainian;HTL Mössingerstraße, Klagenfurt;null;null ;cv_2543.pdf;Accepted
Hannah;Ball;Female;Jewish;HTL Wels;Universität Wien - Japanologie;null;cv_2544.pdf;Accepted
Sarai;Giles;Female;Arab;IT-HTL Ybbs;null;null ;cv_2545.pdf;Accepted
Faith;Bowman;Female;Druze;BG und BRG Graz Dreihackengasse, Graz;Universität Salzburg - Molekulare Biologie;Universität Wien - Philosophie;cv_2546.pdf;Not Accepted
Mariela;Todd;Female;Kazakh;BG und BRG Sankt Pölten Josefstraße, St. Pölten;Universität Graz - Betriebswirtschaft;null ;cv_2547.pdf;Not Accepted
Tara;Berg;Female;Han Chinese;BORG St. Pölten, Sankt Pölten;null;null;cv_2548.pdf;Accepted
Victor;Harrison;Male;Pashtun;HTL Hollabrunn;Technische Universität Wien - Wirtschaftsinformatik;Universität Wien - Politikwissenschaft;cv_2549.pdf;Not Accepted
Cameron;Nichols;Male;Bengali;HTL Steyr;null;null ;cv_2550.pdf;Not Accepted
Ruby;Houston;Female;Berber;Bundeshandelsakademie und Bundeshandelsschule;Universität Wien - Geschichte;Universität Wien - Anglistik;cv_2551.pdf;Accepted
Davian;Horton;Male;Hmong;HTL für Lebensmitteltechnologie Hollabrunn;FH Joanneum - Applied Computer Sciences;null;cv_2552.pdf;Not Accepted
Callum;Conley;Male;Uyghur;Bundeshandelsakademie und Bundeshandelsschule;null;null ;cv_2553.pdf;Accepted
Damon;Stout;Male;Celtic;Wiedner Gymnasium, Wien;Universität Wien - Altertumswissenschaften;Universität Wien - Arabistik;cv_2554.pdf;Accepted
Ronald;Weaver;Male;Scandinavian;HTL1 Lastenstraße Klagenfurt;Universität Salzburg - Soziologie;Universität Wien - Arabistik;cv_2555.pdf;Not Accepted
Conner;Mata;Male;Arab;Bundeshandelsakademie und Bundeshandelsschule;null;null ;cv_2556.pdf;Not Accepted
Abagail;Walls;Female;Italian;BG/BRG und HLW Köflach, Köflach;Universität Salzburg - Philosophie;Universität Wien - Altertumswissenschaften;cv_2557.pdf;Accepted
Mariyah;Cruz;Female;Coptic;Gymnasium Maria Regina, Wien;null;null ;cv_2558.pdf;Accepted
Amy;House;Female;Mohawk;BG und BRG Graz Dreihackengasse, Graz;Universität Graz - Sprachwissenschaft;Universität Wien - Romanistik;cv_2559.pdf;Accepted
Adelaide;Higgins;Female;Inuit;HTL Bau und Design Linz;FH Campus Wien - Clinical Engineering;Universität Wien - Anthropologie;cv_2560.pdf;Not Accepted
Alijah;Chapman;Male;Jewish;HTBLuVA Pinkafeld;null;null ;cv_2561.pdf;Accepted
Jamya;Cox;Female;Igbo;Bundeshandelsakademie und Bundeshandelsschule Steyr;null;null ;cv_2562.pdf;Accepted
Stephen;Foley;Male;Persian;BG und BRG Graz Klusemannstraße, Graz;Universität Graz - Geographie;Universität Wien - Japanologie;cv_2563.pdf;Not Accepted
Cara;Coffey;Female;Dutch;Amerlinggymnasium, Wien;FH Wiener Neustadt - Biotechnische Verfahren;Technische Universität Wien;cv_2564.pdf;Accepted
Megan;Kane;Female;Fulani;HTL Mössingerstraße, Klagenfurt;Universität Graz - Chemie;Universität Wien - Archäologie;cv_2565.pdf;Accepted
Talan;Elliott;Male;Baloch;HTL Hollabrunn;FH Wiener Neustadt - Wirtschaftsberatung;Universität Wien - Medizin;cv_2566.pdf;Not Accepted
Raymond;Hughes;Male;Jewish;Bundeshandelsakademie und Bundeshandelsschule;Universität Salzburg - Molekulare Biologie;Universität Wien - Deutsche Philologie;cv_2567.pdf;Not Accepted
Keagan;Hood;Male;Russian;BG Graz Pestalozzistraße, Graz;Universität Innsbruck - Geographie;Technische Universität Wien - Technische Chemie;cv_2568.pdf;Accepted
Landon;Lindsey;Male;Malay;HTL Mistelbach;Universität Wien - Ernährungswissenschaften;Universität Wien - Biologie;cv_2569.pdf;Not Accepted
Ciara;Holden;Female;Quechua;BG und BRG Graz Oeverseegasse, Graz;null;null ;cv_2570.pdf;Accepted
Kendall;Ross;Female;Afro-Latin American;Bundeshandelsakademie und Bundeshandelsschule I;Universität Innsbruck - Architektur;Universität Wien - Ernährungswissenschaften;cv_2571.pdf;Not Accepted
Emiliano;Hensley;Male;Afro-Latin American;Bundeshandelsakademie und Bundeshandelsschule;null;null ;cv_2572.pdf;Not Accepted
Nora;Warren;Female;Rohingya;BG und BRG Sankt Pölten Josefstraße, St. Pölten;null;null ;cv_2573.pdf;Not Accepted
Guillermo;Small;Male;Persian;Bundeshandelsakademie und Bundeshandelsschule - IBC;Universität Salzburg - Rechtswissenschaften;Universität Wien - Anthropologie;cv_2574.pdf;Accepted
Morgan;Moses;Female;Igbo;HTL Hollabrunn;FH Joanneum - Industrial Design;Universität Wien - Politikwissenschaft;cv_2575.pdf;Accepted
Aidyn;Cobb;Male;Portuguese;Gymnasium Maria Regina, Wien;Universität Wien - Deutsche Philologie;Universität Wien - Informatik;cv_2576.pdf;Not Accepted
Tianna;Ramsey;Female;Druze;Bundesgymnasium Maroltingergasse, Wien-Ottakring;Universität Salzburg - Linguistik;Universität Wien - Wirtschaftswissenschaften;cv_2577.pdf;Accepted
Messiah;Goodman;Male;Uzbek;Bundesgymnasium Wasagasse, Wien;FH Joanneum - Management internationaler Geschäftsprozesse;Universität Wien - Politikwissenschaft;cv_2578.pdf;Not Accepted
Judah;Huber;Male;Tongan;HTL für Lebensmitteltechnologie Hollabrunn;Universität Innsbruck - Bauingenieurwissenschaften;Technische Universität Wien - Maschinenbau;cv_2579.pdf;Accepted
Skylar;Rowland;Female;Zulu;HTL Wels;FH Joanneum - Informationsmanagement;null ;cv_2580.pdf;Not Accepted
Raul;Kirk;Male;Tongan;Vienna Business School - Handelsakademie III,;Universität Innsbruck - Erziehungswissenschaft;Universität Wien - Musikwissenschaft;cv_2581.pdf;Accepted
Omar;Sharp;Male;Amhara;Bundesgymnasium Maroltingergasse, Wien-Ottakring;Universität Innsbruck - Lehramt;Technische Universität Wien - Technische Chemie;cv_2582.pdf;Accepted
Desirae;Rich;Female;Tongan;HTBLuVA Ferlach;Universität Wien - Alte Geschichte und Altertumskunde;Technische Universität Wien - Physik;cv_2583.pdf;Not Accepted
Colt;Sutton;Male;Persian;BG Wiener Neustadt Zehnergasse, Wiener Neustadt;null;null;cv_2584.pdf;Not Accepted
Marilyn;Ware;Female;Japanese;BG und BRG Graz Klusemannstraße, Graz;Universität Salzburg - Lehramt;null ;cv_2585.pdf;Accepted
Cameron;Sloan;Male;Quechua;BG und BRG Sankt Pölten Josefstraße, St. Pölten;Universität Wien - Medizin;Universität Wien - Anglistik;cv_2586.pdf;Not Accepted
Carter;Wiggins;Male;Maasai;BG und BRG Sankt Pölten Josefstraße, St. Pölten;BOKU University (Universität für Bodenkultur Wien) -;Universität Wien - Klassische Philologie;cv_2587.pdf;Accepted
Micah;Lowe;Male;Tongan;BG und BORG Graz-Liebenau, Graz;null;null ;cv_2588.pdf;Accepted
Damian;Holt;Male;Druze;Bundeshandelsakademie und Bundeshandelsschule -;null;null ;cv_2589.pdf;Not Accepted
Nigel;Davis;Male;Somali;Amerlinggymnasium, Wien;null;null;cv_2590.pdf;Accepted
Janelle;Patrick;Female;Tibetan;HTBLuVA Mödling;BOKU University (Universität für Bodenkultur Wien) -;null;cv_2591.pdf;Not Accepted
Kelly;Austin;Female;Ukrainian;Gymnasium Maria Regina, Wien;FH Joanneum - Management internationaler Geschäftsprozesse;Universität Wien - Japanologie;cv_2592.pdf;Not Accepted
Libby;Perkins;Female;Somali;Wiedner Gymnasium, Wien;null;null ;cv_2593.pdf;Accepted
Aniyah;Friedman;Female;Maasai;HTBLuVA Pinkafeld;null;null ;cv_2594.pdf;Not Accepted
Andy;Greene;Male;Mongol;BG Graz Georgigasse, Graz;null;null ;cv_2595.pdf;Accepted
Willie;Smith;Male;Aboriginal Australian;HTL Mistelbach;null;null;cv_2596.pdf;Not Accepted
Riley;Becker;Female;Amhara;BG und BRG Graz Dreihackengasse, Graz;null;null ;cv_2597.pdf;Accepted
Gideon;Barrera;Male;Assyrian;BG und BRG Graz Oeverseegasse, Graz;FH Wiener Neustadt - Wirtschaftsberatung;Universität Wien - Klassische Philologie;cv_2598.pdf;Not Accepted
Caylee;Dalton;Female;Rohingya;Gymnasium Maria Regina, Wien;null;null ;cv_2599.pdf;Accepted
Wilson;Ponce;Male;Afro-Caribbean;Haydn-Gymnasium, Wien;FH Joanneum - Gesundheits- und Krankenpflege;Technische Universität Wien - Elektrotechnik;cv_2600.pdf;Not Accepted
Elianna;Trujillo;Female;English;HTL Hollabrunn;Universität Salzburg - Geoinformatik;null ;cv_2601.pdf;Accepted
Xander;Horton;Male;Assyrian;Bundeshandelsakademie und Bundeshandelsschule Reutte;FH Joanneum - Bauplanung und Bauwirtschaft;null;cv_2602.pdf;Not Accepted
Oswaldo;Wu;Male;Uzbek;Bundeshandelsakademie und Bundeshandelsschule -;Universität Innsbruck - Biologie;Technische Universität Wien - Raumplanung und Raumordnung;cv_2603.pdf;Accepted
Jensen;Harrington;Male;Portuguese;Vienna Business School - Handelsakademie und;null;null;cv_2604.pdf;Accepted
Darwin;Kent;Male;Kurdish;BG Wiener Neustadt Zehnergasse, Wiener Neustadt;null;null ;cv_2605.pdf;Not Accepted
Cristian;Terrell;Male;Malay;BG Wiener Neustradt Babenbergerring, Wiener Neustadt;Universität Innsbruck - Medizin;Universität Wien - Theaterwissenschaft;cv_2606.pdf;Accepted
Emerson;Shelton;Male;Ashanti;Bundeshandelsakademie und Bundeshandelsschule Traun;Universität Innsbruck - Wirtschaftswissenschaften;null ;cv_2607.pdf;Accepted
