First Name;Last Name;Gender;Ethnicity;High School;Bachelor;Master;Filename;Accepted
Lorelei;Goodwin;Female;;;;;;Accepted
Julie;Vega;Female;;;;;;Accepted
Emely;Rodgers;Female;;;;;;Accepted
London;Khan;Female;;;;;;Accepted
Annika;Hogan;Female;;;;;;Accepted
Carley;Cunningham;Female;;;;;;Accepted
Angelica;Oconnell;Female;;;;;;Accepted
Eleanor;Madden;Female;;;;;;Accepted
Kirsten;Anderson;Female;;;;;;Accepted
Zoey;Hoffman;Female;;;;;;Accepted
Alexandra;Boyle;Female;;;;;;Accepted
Cheyanne;Ali;Female;;;;;;Accepted
Kristin;Walton;Female;;;;;;Accepted
Sage;Thornton;Female;;;;;;Accepted
Myla;Ewing;Female;;;;;;Accepted
Kaydence;Malone;Female;;;;;;Accepted
Bianca;Olson;Female;;;;;;Accepted
Eve;Pacheco;Female;;;;;;Accepted
Taliyah;Hudson;Female;;;;;;Accepted
Melina;Walton;Female;;;;;;Accepted
Dalia;Calhoun;Female;;;;;;Accepted
Briana;Rivas;Female;;;;;;Accepted
Amaya;Blair;Female;;;;;;Accepted
Charlotte;Silva;Female;;;;;;Accepted
Ashleigh;Henson;Female;;;;;;Accepted
Dana;Padilla;Female;;;;;;Accepted
Taniya;Sawyer;Female;;;;;;Accepted
Kyra;Jarvis;Female;;;;;;Accepted
Alannah;Macdonald;Female;;;;;;Accepted
Shyanne;Wilkinson;Female;;;;;;Accepted
Baylee;Pitts;Female;;;;;;Accepted
Alisha;Simpson;Female;;;;;;Accepted
Tiffany;Keller;Female;;;;;;Accepted
Maryjane;Hooper;Female;;;;;;Accepted
Tatiana;Wilcox;Female;;;;;;Accepted
Jayda;Hoover;Female;;;;;;Accepted
Marin;Santana;Female;;;;;;Accepted
Mia;Wiggins;Female;;;;;;Accepted
Erica;Hendricks;Female;;;;;;Accepted
Madyson;Bass;Female;;;;;;Accepted
Payten;Lutz;Female;;;;;;Accepted
Maeve;Tapia;Female;;;;;;Accepted
Abril;Mccullough;Female;;;;;;Accepted
Brenda;Haas;Female;;;;;;Accepted
Harper;Barber;Female;;;;;;Accepted
Sara;Harmon;Female;;;;;;Accepted
Stacy;Austin;Female;;;;;;Accepted
Aurora;Fisher;Female;;;;;;Accepted
Kaelyn;Gould;Female;;;;;;Accepted
Jaida;Silva;Female;;;;;;Accepted
Addison;Ballard;Female;;;;;;Accepted
Aliya;Delgado;Female;;;;;;Accepted
Cassandra;Jacobson;Female;;;;;;Accepted
Leanna;Buckley;Female;;;;;;Accepted
Andrea;Shaffer;Female;;;;;;Accepted
Selah;Le;Female;;;;;;Accepted
Tianna;Sullivan;Female;;;;;;Accepted
Alena;Clements;Female;;;;;;Accepted
Cheyenne;Patel;Female;;;;;;Accepted
Keely;Carr;Female;;;;;;Accepted
Nataly;Hardin;Female;;;;;;Accepted
Hana;Ellison;Female;;;;;;Accepted
Kendall;Wyatt;Female;;;;;;Accepted
Jade;Conner;Female;;;;;;Accepted
Taylor;Walls;Female;;;;;;Accepted
Anahi;Welch;Female;;;;;;Accepted
Dahlia;Higgins;Female;;;;;;Accepted
Ruby;Chung;Female;;;;;;Accepted
Eileen;Lyons;Female;;;;;;Accepted
Zoie;Mayo;Female;;;;;;Accepted
Mina;Durham;Female;;;;;;Accepted
Mayra;Novak;Female;;;;;;Accepted
Alayna;Bartlett;Female;;;;;;Accepted
Averi;Shaffer;Female;;;;;;Accepted
Milagros;Huff;Female;;;;;;Accepted
Brynlee;Luna;Female;;;;;;Accepted
Brynn;Vance;Female;;;;;;Accepted
Liberty;Bartlett;Female;;;;;;Accepted
Justine;Garner;Female;;;;;;Accepted
Dulce;Schmitt;Female;;;;;;Accepted
Scarlet;Spears;Female;;;;;;Accepted
Rachael;Owens;Female;;;;;;Accepted
Hallie;Avery;Female;;;;;;Accepted
Lexi;Francis;Female;;;;;;Accepted
Teagan;Lee;Female;;;;;;Accepted
Hallie;Franklin;Female;;;;;;Accepted
Baylee;Nash;Female;;;;;;Accepted
Livia;Hurst;Female;;;;;;Accepted
Yareli;Evans;Female;;;;;;Accepted
Lacey;Jordan;Female;;;;;;Accepted
Natalia;Robinson;Female;;;;;;Accepted
Amber;Moore;Female;;;;;;Accepted
Braelyn;Webster;Female;;;;;;Accepted
Cassie;Bass;Female;;;;;;Accepted
Hannah;Buchanan;Female;;;;;;Accepted
Piper;Aguirre;Female;;;;;;Accepted
Olive;Williamson;Female;;;;;;Accepted
Jakayla;Mcbride;Female;;;;;;Accepted
Joanna;Reese;Female;;;;;;Accepted
Genevieve;Hayes;Female;;;;;;Accepted
Matilda;Berry;Female;;;;;;Accepted
Esther;Bright;Female;;;;;;Accepted
Makaila;York;Female;;;;;;Accepted
Elle;Morse;Female;;;;;;Accepted
Arabella;Nicholson;Female;;;;;;Accepted
Georgia;Mitchell;Female;;;;;;Accepted
Teagan;Patel;Female;;;;;;Accepted
Gracelyn;Schultz;Female;;;;;;Accepted
Emely;Knight;Female;;;;;;Accepted
Evangeline;Shea;Female;;;;;;Accepted
Greta;Tapia;Female;;;;;;Accepted
Leah;Newman;Female;;;;;;Accepted
Madeline;Roach;Female;;;;;;Accepted
Kaydence;Wright;Female;;;;;;Accepted
Kiara;Schmidt;Female;;;;;;Accepted
Courtney;Gonzales;Female;;;;;;Accepted
Dalia;Morris;Female;;;;;;Accepted
Kyleigh;Robertson;Female;;;;;;Accepted
Anahi;Archer;Female;;;;;;Accepted
Brielle;Calderon;Female;;;;;;Accepted
Alina;Mcdowell;Female;;;;;;Accepted
Gracelyn;Moreno;Female;;;;;;Accepted
Lyla;Espinoza;Female;;;;;;Accepted
Emilia;Shelton;Female;;;;;;Accepted
Litzy;Jenkins;Female;;;;;;Accepted
Savannah;Riggs;Female;;;;;;Accepted
Karina;Skinner;Female;;;;;;Accepted
Bella;Watts;Female;;;;;;Accepted
Amina;Barton;Female;;;;;;Accepted
Crystal;Archer;Female;;;;;;Accepted
Amaya;Stanley;Female;;;;;;Accepted
Arabella;Fritz;Female;;;;;;Accepted
Hannah;Campbell;Female;;;;;;Accepted
Helen;Lam;Female;;;;;;Accepted
Nyasia;Morris;Female;;;;;;Accepted
Estrella;Gross;Female;;;;;;Accepted
Regan;Cole;Female;;;;;;Accepted
Laci;Huang;Female;;;;;;Accepted
Elianna;Singh;Female;;;;;;Accepted
Emely;Mathis;Female;;;;;;Accepted
Morgan;Flynn;Female;;;;;;Accepted
Anika;Santana;Female;;;;;;Accepted
Jenna;Trevino;Female;;;;;;Accepted
Elizabeth;David;Female;;;;;;Accepted
Tatum;Steele;Female;;;;;;Accepted
Margaret;Harris;Female;;;;;;Accepted
Aubree;Kramer;Female;;;;;;Accepted
Evelyn;Yoder;Female;;;;;;Accepted
Chana;Cabrera;Female;;;;;;Accepted
Frances;Barnes;Female;;;;;;Accepted
Desirae;Mccarthy;Female;;;;;;Accepted
Moriah;Robbins;Female;;;;;;Accepted
Jada;Burke;Female;;;;;;Accepted
Alyssa;Walker;Female;;;;;;Accepted
Makayla;Ramirez;Female;;;;;;Accepted
Julianne;Blevins;Female;;;;;;Accepted
Jolie;Espinoza;Female;;;;;;Accepted
Tianna;Suarez;Female;;;;;;Accepted
Monica;Allen;Female;;;;;;Accepted
Kristen;Oconnor;Female;;;;;;Accepted
Daniela;Phillips;Female;;;;;;Accepted
Zariah;Gibson;Female;;;;;;Accepted
Kiana;Castro;Female;;;;;;Accepted
Amelia;Dixon;Female;;;;;;Accepted
Kenzie;Wade;Female;;;;;;Accepted
Sarahi;Galloway;Female;;;;;;Accepted
Kaliyah;Calderon;Female;;;;;;Accepted
Cristina;Weeks;Female;;;;;;Accepted
Ingrid;Mckee;Female;;;;;;Accepted
Alissa;West;Female;;;;;;Accepted
Maia;Estes;Female;;;;;;Accepted
Alyssa;Burns;Female;;;;;;Accepted
Natasha;Mccoy;Female;;;;;;Accepted
Princess;Hampton;Female;;;;;;Accepted
Holly;Mcclure;Female;;;;;;Accepted
Nina;Rojas;Female;;;;;;Accepted
Mikaela;Snow;Female;;;;;;Accepted
Allyson;Kennedy;Female;;;;;;Accepted
Layne;Matthews;Female;;;;;;Accepted
Nancy;Hopkins;Female;;;;;;Accepted
Ingrid;Hendricks;Female;;;;;;Accepted
Aliza;Pittman;Female;;;;;;Accepted
Laney;Austin;Female;;;;;;Accepted
Lauren;Harrington;Female;;;;;;Accepted
Jolie;Mcneil;Female;;;;;;Accepted
Briley;Crosby;Female;;;;;;Accepted
Lindsay;Leach;Female;;;;;;Accepted
Daisy;Frost;Female;;;;;;Accepted
Hazel;Oconnell;Female;;;;;;Accepted
Kianna;Bryan;Female;;;;;;Accepted
Bryanna;Valenzuela;Female;;;;;;Accepted
Serenity;Monroe;Female;;;;;;Accepted
Jakayla;Silva;Female;;;;;;Accepted
Madisyn;Avery;Female;;;;;;Accepted
Rachel;Price;Female;;;;;;Accepted
Erica;Guerrero;Female;;;;;;Accepted
Janiah;Foley;Female;;;;;;Accepted
Samantha;Castro;Female;;;;;;Accepted
Mallory;Mccarthy;Female;;;;;;Accepted
Miracle;Joseph;Female;;;;;;Accepted
Ariella;Bird;Female;;;;;;Accepted
Sabrina;Beasley;Female;;;;;;Accepted
Sophie;Randall;Female;;;;;;Accepted
Nayeli;Vasquez;Female;;;;;;Accepted
Ally;Wilkinson;Female;;;;;;Accepted
Kaylee;Haynes;Female;;;;;;Accepted
Mckenna;Kim;Female;;;;;;Accepted
Karley;Jimenez;Female;;;;;;Accepted
Malia;Decker;Female;;;;;;Accepted
Aniya;Patel;Female;;;;;;Accepted
Carleigh;Richard;Female;;;;;;Accepted
Savanna;Cameron;Female;;;;;;Accepted
Grace;Holloway;Female;;;;;;Accepted
Reina;Mcclure;Female;;;;;;Accepted
Lea;Nelson;Female;;;;;;Accepted
Kirsten;Winters;Female;;;;;;Accepted
Emmy;Stein;Female;;;;;;Accepted
Jaqueline;Bradford;Female;;;;;;Accepted
Marlee;Calderon;Female;;;;;;Accepted
Ally;Pham;Female;;;;;;Accepted
Sasha;Roach;Female;;;;;;Accepted
Mallory;Vincent;Female;;;;;;Accepted
Josie;Stephenson;Female;;;;;;Accepted
Martha;Duarte;Female;;;;;;Accepted
Iyana;Hendrix;Female;;;;;;Accepted
Sophie;Walsh;Female;;;;;;Accepted
Jaylah;Harrison;Female;;;;;;Accepted
Marisa;Burke;Female;;;;;;Accepted
Giada;Pena;Female;;;;;;Accepted
Mariam;Cummings;Female;;;;;;Accepted
Gillian;May;Female;;;;;;Accepted
Chanel;Carr;Female;;;;;;Accepted
Autumn;Calderon;Female;;;;;;Accepted
Katelynn;Sherman;Female;;;;;;Accepted
Celeste;Richards;Female;;;;;;Accepted
Jaidyn;Zimmerman;Female;;;;;;Accepted
Kendra;Bond;Female;;;;;;Accepted
Danielle;Arroyo;Female;;;;;;Accepted
Amanda;Brady;Female;;;;;;Accepted
Charity;Gomez;Female;;;;;;Accepted
Tiara;Turner;Female;;;;;;Accepted
Magdalena;Baird;Female;;;;;;Accepted
Alejandra;Ellis;Female;;;;;;Accepted
Shirley;Hanson;Female;;;;;;Accepted
Kendall;Schroeder;Female;;;;;;Accepted
Taniya;Hicks;Female;;;;;;Accepted
Joy;Trevino;Female;;;;;;Accepted
April;Jimenez;Female;;;;;;Accepted
Anne;Greene;Female;;;;;;Accepted
Sarah;Welch;Female;;;;;;Accepted
Kadence;Woodward;Female;;;;;;Accepted
Annabelle;Shepard;Female;;;;;;Accepted
Vanessa;Madden;Female;;;;;;Accepted
Ashleigh;Stephenson;Female;;;;;;Accepted
Marlie;Matthews;Female;;;;;;Accepted
Morgan;Mathews;Female;;;;;;Accepted
Gisselle;Richards;Female;;;;;;Accepted
Melissa;Carroll;Female;;;;;;Accepted
Rachel;Dixon;Female;;;;;;Accepted
Raelynn;Rivera;Female;;;;;;Accepted
Serena;Rice;Female;;;;;;Accepted
Camryn;Blankenship;Female;;;;;;Accepted
Alia;Villanueva;Female;;;;;;Accepted
Regina;Malone;Female;;;;;;Accepted
Mercedes;Ortiz;Female;;;;;;Accepted
Kayley;Kent;Female;;;;;;Accepted
Hailie;Holden;Female;;;;;;Accepted
Patience;Hobbs;Female;;;;;;Accepted
Laila;Stephens;Female;;;;;;Accepted
Harper;Mercer;Female;;;;;;Accepted
Karlie;Pruitt;Female;;;;;;Accepted
Mckayla;Woodard;Female;;;;;;Accepted
Julianne;Harvey;Female;;;;;;Accepted
Nancy;Lutz;Female;;;;;;Accepted
Hadley;Stephens;Female;;;;;;Accepted
Aubree;Cuevas;Female;;;;;;Accepted
Gillian;Underwood;Female;;;;;;Accepted
Kelly;Randall;Female;;;;;;Accepted
Desiree;Decker;Female;;;;;;Accepted
Kaia;Haynes;Female;;;;;;Accepted
Bailee;Beck;Female;;;;;;Accepted
Emilie;Caldwell;Female;;;;;;Accepted
Mckayla;Norton;Female;;;;;;Accepted
Shaniya;Malone;Female;;;;;;Accepted
Elisabeth;Vaughan;Female;;;;;;Accepted
Jordin;Sanchez;Female;;;;;;Accepted
Tania;Dickerson;Female;;;;;;Accepted
Kinsley;Jenkins;Female;;;;;;Accepted
Rachael;Liu;Female;;;;;;Accepted
Laylah;Henson;Female;;;;;;Accepted
Baylee;Duran;Female;;;;;;Accepted
Isabel;Cortez;Female;;;;;;Accepted
Avah;Calhoun;Female;;;;;;Accepted
Stephany;Mack;Female;;;;;;Accepted
Lilianna;Eaton;Female;;;;;;Accepted
Lea;Ponce;Female;;;;;;Accepted
Yaritza;Townsend;Female;;;;;;Accepted
Karen;Petty;Female;;;;;;Accepted
Tessa;George;Female;;;;;;Accepted
Makena;Fisher;Female;;;;;;Accepted
Aliza;Holloway;Female;;;;;;Accepted
Taliyah;Chandler;Female;;;;;;Accepted
Hanna;Ortiz;Female;;;;;;Accepted
Dayana;Daniels;Female;;;;;;Accepted
Maribel;Conner;Female;;;;;;Accepted
Angelina;Hines;Female;;;;;;Accepted
Margaret;Drake;Female;;;;;;Accepted
Brooke;Abbott;Female;;;;;;Accepted
Elsie;Miles;Female;;;;;;Accepted
Mira;Shepard;Female;;;;;;Accepted
Jadyn;Cummings;Female;;;;;;Accepted
Lexi;Moses;Female;;;;;;Accepted
Jennifer;Dorsey;Female;;;;;;Accepted
Alexis;Whitaker;Female;;;;;;Accepted
Marely;Mullins;Female;;;;;;Accepted
Madeline;Rice;Female;;;;;;Accepted
Baylee;Zuniga;Female;;;;;;Accepted
Marie;Coffey;Female;;;;;;Accepted
Sylvia;Gordon;Female;;;;;;Accepted
Matilda;Bright;Female;;;;;;Accepted
Monserrat;Becker;Female;;;;;;Accepted
Kaleigh;Whitehead;Female;;;;;;Accepted
Yuliana;Rocha;Female;;;;;;Accepted
Keely;Lam;Female;;;;;;Accepted
Jordin;Bates;Female;;;;;;Accepted
Saige;Hooper;Female;;;;;;Accepted
Macey;Hoover;Female;;;;;;Accepted
Beatrice;Hale;Female;;;;;;Accepted
Faith;Saunders;Female;;;;;;Accepted
Alison;Marsh;Female;;;;;;Accepted
Liliana;Silva;Female;;;;;;Accepted
Kaia;Beltran;Female;;;;;;Accepted
Giuliana;Farrell;Female;;;;;;Accepted
Emilee;Church;Female;;;;;;Accepted
Chana;Mcneil;Female;;;;;;Accepted
Kirsten;Fernandez;Female;;;;;;Accepted
Giana;Scott;Female;;;;;;Accepted
Mariam;Owens;Female;;;;;;Accepted
Harley;Patton;Female;;;;;;Accepted
Malia;Velasquez;Female;;;;;;Accepted
Piper;Shea;Female;;;;;;Accepted
Rhianna;Christensen;Female;;;;;;Accepted
Kelsey;Brock;Female;;;;;;Accepted
Marley;Gross;Female;;;;;;Accepted
Kiara;Petty;Female;;;;;;Accepted
Aliana;Carey;Female;;;;;;Accepted
Maya;Baldwin;Female;;;;;;Accepted
Adyson;Morales;Female;;;;;;Accepted
Shyann;Villanueva;Female;;;;;;Accepted
Kaliyah;Romero;Female;;;;;;Accepted
Camilla;Clements;Female;;;;;;Accepted
Lia;Stevens;Female;;;;;;Accepted
Aileen;Garner;Female;;;;;;Accepted
Ryleigh;Baldwin;Female;;;;;;Accepted
Madison;Reid;Female;;;;;;Accepted
Lillie;Hess;Female;;;;;;Accepted
Ciara;Matthews;Female;;;;;;Accepted
Dayami;Campbell;Female;;;;;;Accepted
Edith;Davis;Female;;;;;;Accepted
Lainey;Lynn;Female;;;;;;Accepted
Aria;Hickman;Female;;;;;;Accepted
Alexus;Ware;Female;;;;;;Accepted
Tamia;Gillespie;Female;;;;;;Accepted
Natalia;Weiss;Female;;;;;;Accepted
Sarai;Collins;Female;;;;;;Accepted
Kennedi;Collins;Female;;;;;;Accepted
Alanna;Marquez;Female;;;;;;Accepted
Angela;Griffin;Female;;;;;;Accepted
Destiney;Bishop;Female;;;;;;Accepted
Aurora;Velasquez;Female;;;;;;Accepted
Khloe;Kent;Female;;;;;;Accepted
Kasey;Gay;Female;;;;;;Accepted
Moriah;Zimmerman;Female;;;;;;Accepted
Julianne;Golden;Female;;;;;;Accepted
Kyla;Howard;Female;;;;;;Accepted
Zoie;Phelps;Female;;;;;;Accepted
Naima;Carlson;Female;;;;;;Accepted
Raina;Singh;Female;;;;;;Accepted
Bridget;Rich;Female;;;;;;Accepted
Karina;Acosta;Female;;;;;;Accepted
Amiyah;Pruitt;Female;;;;;;Accepted
Liana;Stark;Female;;;;;;Accepted
Lizeth;Young;Female;;;;;;Accepted
Ashleigh;Mccarty;Female;;;;;;Accepted
Anna;Floyd;Female;;;;;;Accepted
Karley;Sawyer;Female;;;;;;Accepted
Lindsay;Erickson;Female;;;;;;Accepted
Nicole;Martin;Female;;;;;;Accepted
Helena;Webb;Female;;;;;;Accepted
Addisyn;Graves;Female;;;;;;Accepted
Haven;Franklin;Female;;;;;;Accepted
Valeria;Yates;Female;;;;;;Accepted
Jaelynn;Mack;Female;;;;;;Accepted
Amaris;Durham;Female;;;;;;Accepted
Jessie;Ponce;Female;;;;;;Accepted
Kaylin;Powers;Female;;;;;;Accepted
London;Leonard;Female;;;;;;Accepted
Natasha;Pearson;Female;;;;;;Accepted
Hailey;Mcguire;Female;;;;;;Accepted
Kaley;Mckinney;Female;;;;;;Accepted
Alena;Farrell;Female;;;;;;Accepted
Kamryn;Vargas;Female;;;;;;Accepted
Noemi;Morse;Female;;;;;;Accepted
Aaliyah;Lucas;Female;;;;;;Accepted
Ashley;Mosley;Female;;;;;;Accepted
Skylar;Stuart;Female;;;;;;Accepted
Raquel;Preston;Female;;;;;;Accepted
Makayla;Leon;Female;;;;;;Accepted
Anne;Beck;Female;;;;;;Accepted
Casey;Cooke;Female;;;;;;Accepted
Catalina;Ferrell;Female;;;;;;Accepted
Natalee;Mueller;Female;;;;;;Accepted
Kierra;Wolf;Female;;;;;;Accepted
Audrina;Pace;Female;;;;;;Accepted
Erica;Perry;Female;;;;;;Accepted
Quinn;Ellison;Female;;;;;;Accepted
Averi;Heath;Female;;;;;;Accepted
Annabelle;Munoz;Female;;;;;;Accepted
Isabell;Gordon;Female;;;;;;Accepted
Milagros;Ruiz;Female;;;;;;Accepted
Alison;Buchanan;Female;;;;;;Accepted
Melany;Alexander;Female;;;;;;Accepted
Holly;Randall;Female;;;;;;Accepted
Bianca;Holloway;Female;;;;;;Accepted
Nayeli;Duarte;Female;;;;;;Accepted
Maren;Ponce;Female;;;;;;Accepted
Marianna;Singleton;Female;;;;;;Accepted
Allie;Aguirre;Female;;;;;;Accepted
Dayami;Hale;Female;;;;;;Accepted
Micaela;Reeves;Female;;;;;;Accepted
Autumn;Romero;Female;;;;;;Accepted
Layne;Bentley;Female;;;;;;Accepted
Stephanie;Avery;Female;;;;;;Accepted
Tamia;Diaz;Female;;;;;;Accepted
Marin;Nelson;Female;;;;;;Accepted
Kali;Holland;Female;;;;;;Accepted
Maeve;Luna;Female;;;;;;Accepted
Alani;Ray;Female;;;;;;Accepted
Hope;Fisher;Female;;;;;;Accepted
Abagail;Ibarra;Female;;;;;;Accepted
Melissa;Mcbride;Female;;;;;;Accepted
Lia;Ramos;Female;;;;;;Accepted
Denisse;Kemp;Female;;;;;;Accepted
Audrey;Pollard;Female;;;;;;Accepted
Avery;Ball;Female;;;;;;Accepted
Casey;Chang;Female;;;;;;Accepted
Addison;Rasmussen;Female;;;;;;Accepted
Elianna;Farmer;Female;;;;;;Accepted
Adriana;Oneal;Female;;;;;;Accepted
Sara;Ho;Female;;;;;;Accepted
Neveah;Bridges;Female;;;;;;Accepted
Kaya;Cooke;Female;;;;;;Accepted
Amelia;Cochran;Female;;;;;;Accepted
Kayla;Ford;Female;;;;;;Accepted
Dana;Summers;Female;;;;;;Accepted
Cora;Santana;Female;;;;;;Accepted
Autumn;Barrett;Female;;;;;;Accepted
Yesenia;Savage;Female;;;;;;Accepted
Adelaide;Rich;Female;;;;;;Accepted
Marley;Sanchez;Female;;;;;;Accepted
Mckinley;Velasquez;Female;;;;;;Accepted
Marley;Baldwin;Female;;;;;;Accepted
Abril;Adams;Female;;;;;;Accepted
Skylar;Patel;Female;;;;;;Accepted
Kaia;Gutierrez;Female;;;;;;Accepted
Kamora;Hall;Female;;;;;;Accepted
Janet;Whitehead;Female;;;;;;Accepted
Mikaela;Simmons;Female;;;;;;Accepted
Sloane;Cross;Female;;;;;;Accepted
Virginia;Duke;Female;;;;;;Accepted
Alicia;Buckley;Female;;;;;;Accepted
Amanda;Mcmahon;Female;;;;;;Accepted
Taniya;Case;Female;;;;;;Accepted
Cierra;Rangel;Female;;;;;;Accepted
Cristina;Douglas;Female;;;;;;Accepted
Jamya;Curtis;Female;;;;;;Accepted
Makenzie;Gallegos;Female;;;;;;Accepted
Amiya;Castro;Female;;;;;;Accepted
Dixie;Travis;Female;;;;;;Accepted
Faith;Larsen;Female;;;;;;Accepted
Jazlynn;Kelly;Female;;;;;;Accepted
Jordan;Mcdowell;Female;;;;;;Accepted
Londyn;Norris;Female;;;;;;Accepted
Nancy;Calderon;Female;;;;;;Accepted
Anya;Parrish;Female;;;;;;Accepted
Elsa;Logan;Female;;;;;;Accepted
Lexi;Beck;Female;;;;;;Accepted
Michaela;Odonnell;Female;;;;;;Accepted
Alena;Bryan;Female;;;;;;Accepted
Libby;Walton;Female;;;;;;Accepted
Hope;Bruce;Female;;;;;;Accepted
Teagan;Joyce;Female;;;;;;Accepted
Bryanna;Herman;Female;;;;;;Accepted
Shayna;Riggs;Female;;;;;;Accepted
Kierra;Padilla;Female;;;;;;Accepted
Cora;Neal;Female;;;;;;Accepted
Mireya;Gibbs;Female;;;;;;Accepted
Donna;Jimenez;Female;;;;;;Accepted
Shea;Chang;Female;;;;;;Accepted
Kaelyn;Raymond;Female;;;;;;Accepted
Danna;Perkins;Female;;;;;;Accepted
Felicity;Andrews;Female;;;;;;Accepted
Karli;King;Female;;;;;;Accepted
Lilia;Underwood;Female;;;;;;Accepted
Maggie;Mays;Female;;;;;;Accepted
Whitney;Huff;Female;;;;;;Accepted
Genesis;Osborne;Female;;;;;;Accepted
Jazlene;Figueroa;Female;;;;;;Accepted
Julianne;Martin;Female;;;;;;Accepted
Kristina;Bird;Female;;;;;;Accepted
Kelly;Short;Female;;;;;;Accepted
Sarah;Macdonald;Female;;;;;;Accepted
Zoe;Berry;Female;;;;;;Accepted
Maggie;Ramirez;Female;;;;;;Accepted
Maritza;Livingston;Female;;;;;;Accepted
Destinee;Mata;Female;;;;;;Accepted
Susan;Ponce;Female;;;;;;Accepted
Irene;Pacheco;Female;;;;;;Accepted
Raelynn;Mccarthy;Female;;;;;;Accepted
Talia;Reeves;Female;;;;;;Accepted
Juliana;Vazquez;Female;;;;;;Accepted
Reagan;Carr;Female;;;;;;Accepted
Audrey;Stein;Female;;;;;;Accepted
Micaela;Webster;Female;;;;;;Accepted
Halle;Rich;Female;;;;;;Accepted
Phoebe;Hunt;Female;;;;;;Accepted
Jaqueline;Combs;Female;;;;;;Accepted
Beatrice;Gordon;Female;;;;;;Accepted
Cristina;Russo;Female;;;;;;Accepted
Salma;Trevino;Female;;;;;;Accepted
Sidney;Li;Female;;;;;;Accepted
Ann;Pierce;Female;;;;;;Accepted
Keely;Downs;Female;;;;;;Accepted
Leia;Burgess;Female;;;;;;Accepted
Ashlynn;Bush;Female;;;;;;Accepted
Francesca;Brennan;Female;;;;;;Accepted
Teagan;Peterson;Female;;;;;;Accepted
Martha;Mcintyre;Female;;;;;;Accepted
Cheyenne;Rose;Female;;;;;;Accepted
Samantha;Owen;Female;;;;;;Accepted
Giada;Oconnell;Female;;;;;;Accepted
Scarlet;Mcclain;Female;;;;;;Accepted
Tania;Webb;Female;;;;;;Accepted
Amelie;Dean;Female;;;;;;Accepted
Estrella;Long;Female;;;;;;Accepted
London;Kirby;Female;;;;;;Accepted
Sylvia;Neal;Female;;;;;;Accepted
Sloane;Flores;Female;;;;;;Accepted
Mireya;Stephens;Female;;;;;;Accepted
Libby;Terrell;Female;;;;;;Accepted
Aubrie;Clements;Female;;;;;;Accepted
Monserrat;Herrera;Female;;;;;;Accepted
Cadence;Orozco;Female;;;;;;Accepted
Lizbeth;Mcintosh;Female;;;;;;Accepted
Alia;Walker;Female;;;;;;Accepted
Kenna;Beltran;Female;;;;;;Accepted
Allyson;Bridges;Female;;;;;;Accepted
Julissa;Velez;Female;;;;;;Accepted
Julianne;Mckenzie;Female;;;;;;Accepted
Marilyn;Pittman;Female;;;;;;Accepted
Sasha;Griffith;Female;;;;;;Accepted
Brooke;Duarte;Female;;;;;;Accepted
Anaya;Grimes;Female;;;;;;Accepted
Riley;Clarke;Female;;;;;;Accepted
Paige;Hoffman;Female;;;;;;Accepted
Ruth;Stanton;Female;;;;;;Accepted
Cadence;Strong;Female;;;;;;Accepted
Hadley;Berger;Female;;;;;;Accepted
Taylor;Bartlett;Female;;;;;;Accepted
Marina;Farrell;Female;;;;;;Accepted
Giselle;Nichols;Female;;;;;;Accepted
Beatrice;Chapman;Female;;;;;;Accepted
Micaela;Sanchez;Female;;;;;;Accepted
Madyson;Wong;Female;;;;;;Accepted
Amari;Werner;Female;;;;;;Accepted
Brynn;Walls;Female;;;;;;Accepted
Elsie;Schmitt;Female;;;;;;Accepted
Kiana;Cruz;Female;;;;;;Accepted
Rubi;Cole;Female;;;;;;Accepted
Karli;Choi;Female;;;;;;Accepted
Daniela;Roberts;Female;;;;;;Accepted
Kaylen;Barber;Female;;;;;;Accepted
Reese;Lloyd;Female;;;;;;Accepted
Shania;Wilkins;Female;;;;;;Accepted
Leyla;Quinn;Female;;;;;;Accepted
Regina;Morales;Female;;;;;;Accepted
Bianca;Hanna;Female;;;;;;Accepted
Bianca;Sloan;Female;;;;;;Accepted
Paulina;Gross;Female;;;;;;Accepted
Aubree;Bolton;Female;;;;;;Accepted
Evelyn;Rubio;Female;;;;;;Accepted
Sanaa;Duncan;Female;;;;;;Accepted
Makayla;Decker;Female;;;;;;Accepted
Ayana;Haas;Female;;;;;;Accepted
Chloe;Orr;Female;;;;;;Accepted
Gianna;Nixon;Female;;;;;;Accepted
Dania;Mcneil;Female;;;;;;Accepted
Amaya;Rivers;Female;;;;;;Accepted
Mina;Roy;Female;;;;;;Accepted
Kianna;Davidson;Female;;;;;;Accepted
Jordan;Schneider;Female;;;;;;Accepted
Eden;Singh;Female;;;;;;Accepted
Andrea;Fowler;Female;;;;;;Accepted
Jamie;Branch;Female;;;;;;Accepted
Madyson;Stanton;Female;;;;;;Accepted
Elliana;Powell;Female;;;;;;Accepted
Kaitlynn;Coffey;Female;;;;;;Accepted
Reina;Russo;Female;;;;;;Accepted
Nataly;Dominguez;Female;;;;;;Accepted
Jessica;Barber;Female;;;;;;Accepted
Vivian;Sparks;Female;;;;;;Accepted
Makaila;Turner;Female;;;;;;Accepted
Marlie;Dixon;Female;;;;;;Accepted
Brylee;Merritt;Female;;;;;;Accepted
